title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url,date,year,eprints_repo
Combining machine learning and human experts to predict match outcomes in football: A baseline model,Ryan James Beal,https://eprints.soton.ac.uk/445607/1/IAAI_Football_Paper_CameraReady.pdf,2,https://github.com/RyanBeal7/GuardianPreviewData,github.com/RyanBeal7/GuardianPreviewData,RyanBeal7/GuardianPreviewData,2021-02-02,2021.0,eprints.soton.ac.uk
ProsocialLearn: a Prosocial Games Marketplace,Michael Boniface,https://eprints.soton.ac.uk/417086/1/ProsocialLearn_is_a_digital_pro_social_games.pdf,4,https://github.com/adlnet/xAPI-,github.com/adlnet/xAPI-,adlnet/xAPI-Spec,2018-01-09,2018.0,eprints.soton.ac.uk
An end-to-end approach for extracting and segmenting high-variance references from PDF documents,Zeyd Boukhers,https://eprints.soton.ac.uk/430836/1/BoukhersJCDL2019.pdf,2,https://github.com/exciteproject/Exparser,github.com/exciteproject/Exparser,exciteproject/Exparser,2019-09-01,2019.0,eprints.soton.ac.uk
Tensor-based graph modularity for text data clustering,Rafika Boutalbi,https://eprints.soton.ac.uk/458195/1/SIGIR_2022_Tensor_based_Graph_Modularity_for_Multi_view_Text_Data_Clustering_camera_ready.pdf,0,https://github.com/TGMclustering/TGMclustering.,github.com/TGMclustering/TGMclustering,TGMclustering/TGMclustering,2022-01-01,2022.0,eprints.soton.ac.uk
An application- and platform-agnostic control and monitoring framework for multicore systems,Graeme McLachlan Bragg,https://eprints.soton.ac.uk/422025/1/PECCS_full.pdf,0,https://github.com/PRiME-project/PRiME-Framework,github.com/PRiME-project/PRiME-Framework,PRiME-project/PRiME-Framework,2018-07-01,2018.0,eprints.soton.ac.uk
A longitudinal investigation of lexical bundles in a learner corpus,Duygu Candarli,https://eprints.soton.ac.uk/474405/1/Koene_et_al_2015_CL2015_AbstractBook.pdf,231,https://github.com/tmbdev/ocropy,github.com/tmbdev/ocropy,tmbdev/ocropy,2015-07-01,2015.0,eprints.soton.ac.uk
An open-source implementation of analytical turbulence-airfoil interaction noise model,Fabio Casagrande Hirono,https://eprints.soton.ac.uk/441573/1/Hirono_Joseph_Fazi_Open_Source_Implementation_of_Airfoil_Noise.pdf,1,https://github.com/fchirono/amiet_tools,github.com/fchirono/amiet_tools,fchirono/amiet_tools,2020-06-15,2020.0,eprints.soton.ac.uk
AIF-EL - An OWL2-EL-compliant AIF ontology,Federico Cerutti,https://eprints.soton.ac.uk/425072/1/FAIA305_0455_1_.pdf,0,https://github.com/stain/profilechecker,github.com/stain/profilechecker,stain/profilechecker,2018-01-01,2018.0,eprints.soton.ac.uk
A data-driven analysis of the interplay between criminological theory and predictive policing algorithms,Age Chapman,https://eprints.soton.ac.uk/457426/1/ACMFACCT_Criminology_Chapman.pdf,5,https://github.com/seatgeek/fuzzywuzzy,github.com/seatgeek/fuzzywuzzy,seatgeek/fuzzywuzzy,2022-12-21,2022.0,eprints.soton.ac.uk
Co-simulation of Event-B and Ptolemy II Models via FMI,Jean-Charles Chaudemar,https://eprints.soton.ac.uk/364599/1/erts2014_submission_105.pdf,2,https://github.com/cxbrooks/fmusdk,github.com/cxbrooks/fmusdk,cxbrooks/fmusdk,2014-02-01,2014.0,eprints.soton.ac.uk
Provenance capture disparities highlighted through datasets,G. Blake Coe,https://eprints.soton.ac.uk/411158/1/tapp14_paper_coe.pdf,3,https://github.com/plus-provenance/plus.,github.com/plus-provenance/plus,plus-provenance/plus,2014-01-01,2014.0,eprints.soton.ac.uk
Practical considerations in selecting the best set of simulated systems,Christine Currie,https://eprints.soton.ac.uk/421984/1/practical_considerations_selecting.pdf,5,https://github.com/CLAHRCWessex/BootComp).,github.com/CLAHRCWessex/BootComp,CLAHRCWessex/BootComp,2018-12-09,2018.0,eprints.soton.ac.uk
PBFT vs proof-of-authority: applying the CAP theorem to permissioned blockchain,Stefano De Angelis,https://eprints.soton.ac.uk/415083/2/itasec18_main.pdf,9,https://github.com/paritytech/parity/wiki/Aura.,github.com/paritytech/parity,paritytech/parity,2018-01-01,2018.0,eprints.soton.ac.uk
PBFT vs proof-of-authority: applying the CAP theorem to permissioned blockchain,Stefano De Angelis,https://eprints.soton.ac.uk/415083/2/itasec18_main.pdf,9,https://github.com/ethereum/EIPs/issues/225.,github.com/ethereum/EIPs,ethereum/EIPs,2018-01-01,2018.0,eprints.soton.ac.uk
PBFT vs proof-of-authority: applying the CAP theorem to permissioned blockchain,Stefano De Angelis,https://eprints.soton.ac.uk/415083/2/itasec18_main.pdf,9,https://github.com/corda/corda/.,github.com/corda/corda,corda/corda,2018-01-01,2018.0,eprints.soton.ac.uk
Model agnostic interpretability for multiple instance learning,Joseph Early,https://eprints.soton.ac.uk/454952/1/2201.11701v2.pdf,0,https://github.com/JAEarly/MILLI.,github.com/JAEarly/MILLI,JAEarly/MILLI,2022-01-27,2022.0,eprints.soton.ac.uk
"EaRL: an open-source software for earthquake risk, loss and lifecycle assessment",Ahmed Elkady,https://eprints.soton.ac.uk/473279/1/ICOSSAR2021_Full_paper_Elkady.pdf,6,https://github.com/amaelkady/EaRL).,github.com/amaelkady/EaRL,amaelkady/EaRL,2021-06-21,2021.0,eprints.soton.ac.uk
Using clang as a frontend on a formal verification tool,Mikhail R. Gadelha,https://eprints.soton.ac.uk/433284/1/Using_clang_as_a_Frontend_on_a_Formal_Verification_Tool.pdf,0,https://github.com/esbmc/esbmc,github.com/esbmc/esbmc,esbmc/esbmc,2017-02-01,2017.0,eprints.soton.ac.uk
Developing an open-source platform for the evaluation of intelligent traffic control algorithms,Bo Gao,https://eprints.soton.ac.uk/416599/1/TRA2018_11350_gao.pdf,0,https://github.com/intelaligent/tctb,github.com/intelaligent/tctb,intelaligent/tctb,2017-12-04,2017.0,eprints.soton.ac.uk
Identifying key influences for planning acceptance of onshore wind turbines,Michael Harper,https://eprints.soton.ac.uk/408181/1/ECOSPaper_vn2.pdf,7,https://github.com/mikey-harper/WindStatisticalAnalysis),github.com/mikey-harper/WindStatisticalAnalysis,mikey-harper/WindStatisticalAnalysis,2017-07-01,2017.0,eprints.soton.ac.uk
Anatomically constrained ResNets exhibit opponent receptive fields; so what?,Ethan William Albert Harris,https://eprints.soton.ac.uk/445761/1/anatomically_constrained_resnets_exhibit_opponent_receptive_fields_so_what_.pdf,3,https://github.com/rgeirhos/Stylized-ImageNet,github.com/rgeirhos/Stylized-ImageNet,rgeirhos/Stylized-ImageNet,2020-12-12,2020.0,eprints.soton.ac.uk
Spatial and colour opponency in anatomically constrained deep networks,Ethan William Albert Harris,https://eprints.soton.ac.uk/441205/1/6_CameraReadySubmission_Color_Paper_SVRHM_2019_3_.pdf,0,https://github.com/ecs-vlc/opponency.,github.com/ecs-vlc/opponency,ecs-vlc/opponency,2019-12-13,2019.0,eprints.soton.ac.uk
Foveated convolutions: improving spatial transformer networks by modelling the retina,Ethan William Albert Harris,https://eprints.soton.ac.uk/441204/1/5_CameraReadySubmission_workshop.pdf,0,https://github.com/ethanwharris/foveated-convolutions.,github.com/ethanwharris/foveated-convolutions,ethanwharris/foveated-convolutions,2019-12-13,2019.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,5,https://github.com/greenelab/manubot-rootstock,github.com/greenelab/manubot-rootstock,greenelab/manubot-rootstock,2018-06-03,2018.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,5,https://github.com/greenelab/deep-review/pull/274,github.com/greenelab/deep-review,greenelab/deep-review,2018-06-03,2018.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,9,https://github.com/corda/corda,github.com/corda/corda,corda/corda,2018-06-03,2018.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,12,https://github.com/mikehoﬀ/SmartPapers,github.com/mikehoff/SmartPapers,mikehoff/SmartPapers,2018-06-03,2018.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,12,https://github.com/truﬄesuite/ganache-cli,github.com/trufflesuite/ganache-cli,trufflesuite/ganache-cli,2018-06-03,2018.0,eprints.soton.ac.uk
Smart Papers: Dynamic publications on the Blockchain,Michal R. Hoffman,https://eprints.soton.ac.uk/422826/1/smart_papers_dynamic_7_.pdf,14,https://github.com/ethereum/yellowpaper,github.com/ethereum/yellowpaper,ethereum/yellowpaper,2018-06-03,2018.0,eprints.soton.ac.uk
"GeoSPARQL+: Syntax, semantics and system for integrated querying of graph, raster and vector data",Timo Homburg,https://eprints.soton.ac.uk/443756/1/crc_iswc2019geosparql_v4_final.pdf,11,https://github.com/i3mainz/jena-geo,github.com/i3mainz/jena-geo,i3mainz/jena-geo,2020-08-25,2020.0,eprints.soton.ac.uk
"GeoSPARQL+: Syntax, semantics and system for integrated querying of graph, raster and vector data",Timo Homburg,https://eprints.soton.ac.uk/443756/1/crc_iswc2019geosparql_v4_final.pdf,15,https://github.com/opengeospatial/geosemantics-dwg/raw/,github.com/opengeospatial/geosemantics-dwg,opengeospatial/geosemantics-dwg,2020-08-25,2020.0,eprints.soton.ac.uk
Making sense of numerical data - semantic labelling of web tables,"Emilia, Magdalena Kacprzak",https://eprints.soton.ac.uk/426723/1/numerical_kacprzak.pdf,8,https://github.com/chabrowa/semantification,github.com/chabrowa/semantification,chabrowa/semantification,2018-11-30,2018.0,eprints.soton.ac.uk
Making sense of numerical data - semantic labelling of web tables,"Emilia, Magdalena Kacprzak",https://eprints.soton.ac.uk/426723/1/numerical_kacprzak.pdf,9,https://github.com/sebneu/number_labelling,github.com/sebneu/number_labelling,sebneu/number_labelling,2018-11-30,2018.0,eprints.soton.ac.uk
Mind the (Language) Gap: Generation of Multilingual Wikipedia Summaries from Wikidata for ArticlePlaceholders,Lucie-Aimée Kaffee,https://eprints.soton.ac.uk/419727/1/ESWC_Textual_ArticlePlaceholder.pdf,2,https://github.com/pvougiou/Mind-the-Language-Gap.,github.com/pvougiou/Mind-the-Language-Gap,pvougiou/Mind-the-Language-Gap,2018-06-03,2018.0,eprints.soton.ac.uk
Mind the (Language) Gap: Generation of Multilingual Wikipedia Summaries from Wikidata for ArticlePlaceholders,Lucie-Aimée Kaffee,https://eprints.soton.ac.uk/419727/1/ESWC_Textual_ArticlePlaceholder.pdf,8,https://github.com/luciekaffee/Announcements,github.com/luciekaffee/Announcements,luciekaffee/Announcements,2018-06-03,2018.0,eprints.soton.ac.uk
When humans and machines collaborate: cross-lingual label editing in Wikidata,Lucie-Aimée Kaffee,https://eprints.soton.ac.uk/433768/1/os19_paper_A16_kaffee.pdf,2,https://github.com/luciekaffee/Wikidata-User-Languages/,github.com/luciekaffee/Wikidata-User-Languages,luciekaffee/Wikidata-User-Languages,2019-08-20,2019.0,eprints.soton.ac.uk
What does an ontology engineering community look like?: a systematic analysis of the schema.org community,Samantha Kanza,https://eprints.soton.ac.uk/422688/1/paper_217.pdf,4,https://github.com/samikanza/schema-datasets.,github.com/samikanza/schema-datasets,samikanza/schema-datasets,2018-01-01,2018.0,eprints.soton.ac.uk
What does an ontology engineering community look like?: a systematic analysis of the schema.org community,Samantha Kanza,https://eprints.soton.ac.uk/422688/1/paper_217.pdf,4,https://github.com/schemaorg/schemaorg,github.com/schemaorg/schemaorg,schemaorg/schemaorg,2018-01-01,2018.0,eprints.soton.ac.uk
What does an ontology engineering community look like?: a systematic analysis of the schema.org community,Samantha Kanza,https://eprints.soton.ac.uk/422688/1/paper_217.pdf,5,https://github.com/PyGithub/PyGithub,github.com/PyGithub/PyGithub,PyGithub/PyGithub,2018-01-01,2018.0,eprints.soton.ac.uk
Automatic firewalls’ configuration using argumentation reasoning,Erisa Karafili,https://eprints.soton.ac.uk/445350/1/Automatic_Firewalls_Configuration_Using_Argumentation_Reasoning.pdf,11,https://github.com/coreemu/core,github.com/coreemu/core,coreemu/core,2020-12-04,2020.0,eprints.soton.ac.uk
How to train your agent: active learning from human preferences and justifications in safety-critical environments,Ilias Kazantzidis,https://eprints.soton.ac.uk/454808/1/JPAL_AAMAS_2022_Extended_Abstract.pdf,0,https://github.com/ilkaza/JPAL-HA,github.com/ilkaza/JPAL-HA,ilkaza/JPAL-HA,2022-05-09,2022.0,eprints.soton.ac.uk
Jupyter Notebooks – a publishing format for reproducible computational workflows,Thomas Kluyver,https://eprints.soton.ac.uk/403913/1/STAL9781614996491-0087.pdf,2,"https://github.com/minrk/ligo-binder),",github.com/minrk/ligo-binder,minrk/ligo-binder,2016-01-01,2016.0,eprints.soton.ac.uk
Jupyter Notebooks – a publishing format for reproducible computational workflows,Thomas Kluyver,https://eprints.soton.ac.uk/403913/1/STAL9781614996491-0087.pdf,2,"https://github.com/takluyver/cite2c),",github.com/takluyver/cite,takluyver/cite2c,2016-01-01,2016.0,eprints.soton.ac.uk
Jupyter Notebooks – a publishing format for reproducible computational workflows,Thomas Kluyver,https://eprints.soton.ac.uk/403913/1/STAL9781614996491-0087.pdf,3,https://github.com/jrjohansson/qutip-,github.com/jrjohansson/qutip-,jrjohansson/qutip,2016-01-01,2016.0,eprints.soton.ac.uk
Chromium based Framework to include Gaze Interaction in Web Browser,Chandan Kumar,https://eprints.soton.ac.uk/406516/1/demo34_ATS.pdf,1,https://github.com/MAMEM/GazeTheWeb,github.com/MAMEM/GazeTheWeb,MAMEM/GazeTheWeb,2017-04-03,2017.0,eprints.soton.ac.uk
Chromium based Framework to include Gaze Interaction in Web Browser,Chandan Kumar,https://eprints.soton.ac.uk/406516/1/demo34_ATS.pdf,4,https://github.com/OptiKey/OptiKey.,github.com/OptiKey/OptiKey,OptiKey/OptiKey,2017-04-03,2017.0,eprints.soton.ac.uk
Multi energy computed tomography imaging optimization,Raziye Kubra Kumrular,https://eprints.soton.ac.uk/452021/3/SPIE_Style_Multi_Energy_CT_Opt.pdf,6,https://github.com/keras-team/keras.,github.com/keras-team/keras,keras-team/keras,2021-10-15,2021.0,eprints.soton.ac.uk
Developing a framework for studying brain networks in neonatal hypoxic-ischemic encephalopathy,Finn Lennartsson,https://eprints.soton.ac.uk/425108/1/MIUA_2018_Final_Full_paper_Finn_Lennartsson.pdf,4,"https://github.com/MIRTK/DrawEM)[14],",github.com/MIRTK/DrawEM,MIRTK/DrawEM,2018-08-21,2018.0,eprints.soton.ac.uk
Developing a framework for studying brain networks in neonatal hypoxic-ischemic encephalopathy,Finn Lennartsson,https://eprints.soton.ac.uk/425108/1/MIUA_2018_Final_Full_paper_Finn_Lennartsson.pdf,5,https://github.com/MRtrix3/mrtrix3).,github.com/MRtrix3/mrtrix,MRtrix3/mrtrix3,2018-08-21,2018.0,eprints.soton.ac.uk
WhatTheySaid: enriching UK Parliament debates with Semantic Web,Yunjia Li,https://eprints.soton.ac.uk/369998/1/iswc2014pd.pdf,2,https://github.com/antoniogarrote/rdfstore-js,github.com/antoniogarrote/rdfstore-js,antoniogarrote/rdfstore-js,2014-10-05,2014.0,eprints.soton.ac.uk
Media fragment indexing using social media,Yunjia Li,https://eprints.soton.ac.uk/369999/1/lime2014.pdf,4,https://github.com/tomayac/Media-Fragments-URI/,github.com/tomayac/Media-Fragments-URI,tomayac/Media-Fragments-URI,2014-05-25,2014.0,eprints.soton.ac.uk
Media fragment indexing using social media,Yunjia Li,https://eprints.soton.ac.uk/369999/1/lime2014.pdf,10,https://github.com/yunjiali/Media-Fragments-URI-Loose,github.com/yunjiali/Media-Fragments-URI-Loose,yunjiali/Media-Fragments-URI-Loose,2014-05-25,2014.0,eprints.soton.ac.uk
A low-cost experimental rig for multi-DOF unsteady thrust measurements of aquatic bioinspired soft robots,Artur K. Lidtke,https://eprints.soton.ac.uk/418281/1/SoRo2018_LidtkeSerchiWeymouth.pdf,5,"https://github.com/UnnamedMoose/ArduinoInterfaces,",github.com/UnnamedMoose/ArduinoInterfaces,UnnamedMoose/ArduinoInterfaces,2018-04-24,2018.0,eprints.soton.ac.uk
Design and implementation of a mini quadrotor control system in GPS denied environments,Chang Liu,https://eprints.soton.ac.uk/378016/1/Design%2520and%2520Implementation%2520of%2520A%2520Mini%2520Quadrotor%2520Control%2520System%2520in%2520GPS%2520Denied%2520Environments%2520-%2520ICUAS%25202015.pdf,4,https://github.com/mjs513/FreeIMU-Updates,github.com/mjs513/FreeIMU-Updates,mjs513/FreeIMU-Updates,2015-06-11,2015.0,eprints.soton.ac.uk
Ensuring genuineness for selectively disclosed confidential data using distributed ledgers: Applications to rail wayside monitoring,Matthias Lohr,https://eprints.soton.ac.uk/433361/1/data_genuineness_6Page_draft.pdf,3,https://github.com/ethereum/ropsten,github.com/ethereum/ropsten,ethereum/ropsten,2019-07-01,2019.0,eprints.soton.ac.uk
Cost fairness for blockchain-based two-party exchange protocols,Matthias Lohr,https://eprints.soton.ac.uk/444901/1/camera_ready_049500a428.pdf,5,https://github.com/lEthDev/FairSwap,github.com/lEthDev/FairSwap,lEthDev/FairSwap,2020-09-12,2020.0,eprints.soton.ac.uk
Learning salient structures for the analysis of symmetric patterns,Jaime Lomeli-R.,https://eprints.soton.ac.uk/408138/1/Learning_Salient_Structures_for_the_Analysis_of_Symmetric_Patterns.pdf,7,https://github.com/jimmylomro/symmetry.,github.com/jimmylomro/symmetry,jimmylomro/symmetry,2017-07-05,2017.0,eprints.soton.ac.uk
Intermittent opportunistic routing components for the INET framework,Edward Longman,https://eprints.soton.ac.uk/451193/1/OpportunisticStackDesign.pdf,0,https://github.com/UoS-EEC/INET-opportunistic-routing,github.com/UoS-EEC/INET-opportunistic-routing,UoS-EEC/INET-opportunistic-routing,2021-09-08,2021.0,eprints.soton.ac.uk
Survey of existing fingerprint countermeasures,Sakchan Luangmaneerote,https://eprints.soton.ac.uk/401902/1/IEEE_i-society2.pdf,4,https://github.com/ghostwords/chameleon.,github.com/ghostwords/chameleon,ghostwords/chameleon,2016-10-01,2016.0,eprints.soton.ac.uk
A distributed infrastructure for democratic cloud federations,Andrea Margheri,https://eprints.soton.ac.uk/411957/1/2017_CLOUD_DemocraticInfrastructure.pdf,2,https://github.com/sunﬁsh-prj/SUNFISH-Platform-API/tree/master/,github.com/sunfish-prj/SUNFISH-Platform-API,sunfish-prj/SUNFISH-Platform-API,2017-01-01,2017.0,eprints.soton.ac.uk
Submap bathymetric SLAM using structured light in underwater environments,Miquel Massot-Campos,https://eprints.soton.ac.uk/400196/1/Miguel_2016_AUV.pdf,6,https://github.com/srv/terrain,github.com/srv/terrain,srv/terrain_slam,2016-11-01,2016.0,eprints.soton.ac.uk
